frame,t,ms,fps,draws,uniforms,lookups,vao,tex,dcTerrain,dcObjects,dcHUD,camx,camy,camz,yaw,phase
246,9.203,45.408,22.0,29960,137834,0,29921,24715,0,0,43,30.00,16.50,18.00,220.9,spin_360
247,9.249,53.066,18.8,30031,138169,0,29992,24725,0,0,43,30.00,16.50,18.00,222.0,spin_360
248,9.302,44.838,22.3,30058,138301,0,30019,24702,0,0,43,30.00,16.50,18.00,223.2,spin_360
249,9.347,46.645,21.4,30051,138271,0,30012,24656,0,0,43,30.00,16.50,18.00,224.3,spin_360
250,9.393,46.037,21.7,30030,138171,0,29991,24598,0,0,43,30.00,16.50,18.00,225.4,spin_360
251,9.440,48.790,20.5,29950,137796,0,29911,24483,0,0,43,30.00,16.50,18.00,226.5,spin_360
252,9.488,55.598,18.0,29861,137437,0,29822,24358,0,0,43,30.00,16.50,18.00,227.7,spin_360
253,9.544,45.350,22.1,29750,136957,0,29711,24212,0,0,43,30.00,16.50,18.00,229.1,spin_360
254,9.589,43.772,22.8,29590,136237,0,29551,24033,0,0,43,30.00,16.50,18.00,230.1,spin_360
255,9.633,45.122,22.2,29607,136401,0,29568,24017,0,0,43,30.00,16.50,18.00,231.2,spin_360
256,9.678,44.890,22.3,29640,136639,0,29601,24016,0,0,43,30.00,16.50,18.00,232.3,spin_360
257,9.723,53.028,18.9,29735,137279,0,29696,24070,0,0,43,30.00,16.50,18.00,233.4,spin_360
258,9.776,50.579,19.8,29816,137768,0,29777,24103,0,0,43,30.00,16.50,18.00,234.6,spin_360
259,9.827,50.203,19.9,29905,138306,0,29866,24159,0,0,43,30.00,16.50,18.00,235.8,spin_360
260,9.877,53.700,18.6,29971,138741,0,29932,24200,0,0,43,30.00,16.50,18.00,237.0,spin_360
261,9.931,59.031,16.9,30068,139427,0,30029,24273,0,0,43,30.00,16.50,18.00,238.3,spin_360
262,9.990,54.971,18.2,30167,140014,0,30128,24333,0,0,43,30.00,16.50,18.00,239.8,spin_360
263,10.045,57.746,17.3,30257,140560,0,30218,24390,0,0,43,30.00,16.50,18.00,241.1,spin_360
264,10.102,61.709,16.2,30327,141033,0,30288,24433,0,0,43,30.00,16.50,18.00,242.5,spin_360
265,10.164,73.749,13.6,30367,141471,0,30328,24443,0,0,43,30.00,16.50,18.00,243.9,spin_360
266,10.238,66.119,15.1,30287,141240,0,30248,24349,0,0,43,30.00,16.50,18.00,245.7,spin_360
267,10.304,67.220,14.9,30228,141105,0,30189,24284,0,0,43,30.00,16.50,18.00,247.3,spin_360
268,10.371,80.709,12.4,30173,141122,0,30134,24214,0,0,43,30.00,16.50,18.00,248.9,spin_360
269,10.452,78.638,12.7,30115,141026,0,30076,24138,0,0,43,30.00,16.50,18.00,250.8,spin_360
270,10.531,79.580,12.6,30044,140871,0,30005,24039,0,0,43,30.00,16.50,18.00,252.7,spin_360
271,10.610,85.700,11.7,29969,140823,0,29930,23947,0,0,43,30.00,16.50,18.00,254.6,spin_360
272,10.696,76.689,13.0,29871,140499,0,29832,23806,0,0,43,30.00,16.50,18.00,256.7,spin_360
273,10.773,93.428,10.7,29812,140402,0,29773,23730,0,0,43,30.00,16.50,18.00,258.5,spin_360
274,10.866,80.922,12.4,29736,140394,0,29697,23639,0,0,43,30.00,16.50,18.00,260.8,spin_360
275,10.947,77.319,12.9,29677,140232,0,29638,23550,0,0,43,30.00,16.50,18.00,262.7,spin_360
276,11.024,71.447,14.0,29630,140138,0,29591,23479,0,0,43,30.00,16.50,18.00,264.6,spin_360
277,11.096,81.599,12.3,29505,139809,0,29466,23352,0,0,43,30.00,16.50,18.00,266.3,spin_360
278,11.177,71.147,14.1,29348,139180,0,29309,23196,0,0,43,30.00,16.50,18.00,268.3,spin_360
279,11.249,81.408,12.3,29204,138573,0,29165,23054,0,0,43,30.00,16.50,18.00,270.0,spin_360
280,11.330,99.329,10.1,29095,138353,0,29056,22942,0,0,43,30.00,16.50,18.00,271.9,spin_360
281,11.429,72.262,13.8,28920,137615,0,28881,22769,0,0,43,30.00,16.50,18.00,274.3,spin_360
282,11.502,79.122,12.6,28738,136725,0,28699,22589,0,0,43,30.00,16.50,18.00,276.0,spin_360
283,11.581,82.291,12.2,28510,135821,0,28471,22365,0,0,43,30.00,16.50,18.00,277.9,spin_360
284,11.663,69.579,14.4,28306,134778,0,28267,22150,0,0,43,30.00,16.50,18.00,279.9,spin_360
285,11.733,78.024,12.8,28133,133916,0,28094,21971,0,0,43,30.00,16.50,18.00,281.6,spin_360
286,11.811,80.543,12.4,27923,133108,0,27884,21757,0,0,43,30.00,16.50,18.00,283.5,spin_360
287,11.891,79.246,12.6,27665,131815,0,27626,21493,0,0,43,30.00,16.50,18.00,285.4,spin_360
288,11.971,68.060,14.7,27423,130620,0,27384,21248,0,0,43,30.00,16.50,18.00,287.3,spin_360
289,12.039,75.770,13.2,27218,129790,0,27179,21040,0,0,43,30.00,16.50,18.00,288.9,spin_360
290,12.114,66.226,15.1,26985,128613,0,26946,20819,0,0,43,30.00,16.50,18.00,290.7,spin_360
291,12.181,70.346,14.2,26778,127572,0,26739,20620,0,0,43,30.00,16.50,18.00,292.3,spin_360
292,12.251,79.203,12.6,26548,126603,0,26509,20396,0,0,43,30.00,16.50,18.00,294.0,spin_360
293,12.330,63.263,15.8,26319,125446,0,26280,20173,0,0,43,30.00,16.50,18.00,295.9,spin_360
294,12.393,71.470,14.0,26108,124390,0,26069,19970,0,0,43,30.00,16.50,18.00,297.4,spin_360
295,12.465,73.268,13.6,25881,123490,0,25842,19756,0,0,43,30.00,16.50,18.00,299.2,spin_360
296,12.538,61.730,16.2,25638,122302,0,25599,19537,0,0,43,30.00,16.50,18.00,300.9,spin_360
297,12.600,60.425,16.5,25427,121290,0,25388,19363,0,0,43,30.00,16.50,18.00,302.4,spin_360
298,12.660,59.940,16.7,25207,120236,0,25168,19198,0,0,43,30.00,16.50,18.00,303.8,spin_360
299,12.720,72.380,13.8,24965,119328,0,24926,19033,0,0,43,30.00,16.50,18.00,305.3,spin_360
300,12.793,60.981,16.4,24709,118103,0,24670,18850,0,0,43,30.00,16.50,18.00,307.0,spin_360
301,12.854,59.693,16.8,24484,117052,0,24445,18690,0,0,43,30.00,16.50,18.00,308.5,spin_360
302,12.913,58.151,17.2,24258,116000,0,24219,18539,0,0,43,30.00,16.50,18.00,309.9,spin_360
303,12.972,68.367,14.6,24053,115267,0,24014,18392,0,0,43,30.00,16.50,18.00,311.3,spin_360
304,13.040,60.048,16.7,23849,114262,0,23810,18215,0,0,43,30.00,16.50,18.00,313.0,spin_360
305,13.100,57.514,17.4,23684,113423,0,23645,18071,0,0,43,30.00,16.50,18.00,314.4,spin_360
306,13.158,58.822,17.0,23497,112496,0,23458,17920,0,0,43,30.00,16.50,18.00,315.8,spin_360
307,13.216,67.777,14.8,23331,111889,0,23292,17788,0,0,43,30.00,16.50,18.00,317.2,spin_360
308,13.284,88.626,11.3,23163,110974,0,23124,17638,0,0,43,30.00,16.50,18.00,318.8,spin_360
309,13.373,69.206,14.4,22913,109630,0,22874,17431,0,0,43,30.00,16.50,18.00,320.9,spin_360
310,13.442,68.420,14.6,22689,108626,0,22650,17255,0,0,43,30.00,16.50,18.00,322.6,spin_360
311,13.510,62.122,16.1,22488,107518,0,22449,17092,0,0,43,30.00,16.50,18.00,324.3,spin_360
312,13.573,54.765,18.3,22291,106421,0,22252,16939,0,0,43,30.00,16.50,18.00,325.7,spin_360
313,13.627,57.103,17.5,22122,105511,0,22083,16818,0,0,43,30.00,16.50,18.00,327.1,spin_360
314,13.684,64.017,15.6,21972,104785,0,21933,16715,0,0,43,30.00,16.50,18.00,328.4,spin_360
315,13.749,58.247,17.2,21834,103968,0,21795,16626,0,0,43,30.00,16.50,18.00,330.0,spin_360
316,13.807,52.588,19.0,21643,102889,0,21604,16473,0,0,43,30.00,16.50,18.00,331.4,spin_360
317,13.859,52.105,19.2,21523,102178,0,21484,16389,0,0,43,30.00,16.50,18.00,332.6,spin_360
318,13.911,59.872,16.7,21401,101571,0,21362,16298,0,0,43,30.00,16.50,18.00,333.9,spin_360
319,13.971,50.455,19.8,21257,100738,0,21218,16203,0,0,43,30.00,16.50,18.00,335.3,spin_360
320,14.022,51.260,19.5,21128,99999,0,21089,16129,0,0,43,30.00,16.50,18.00,336.5,walk_forward
321,14.073,52.564,19.0,21023,99374,0,20984,16071,0,0,43,30.00,16.50,18.00,337.8,walk_forward
322,14.126,56.677,17.6,20932,98929,0,20893,16028,0,0,43,30.00,16.50,18.00,339.0,walk_forward
323,14.182,47.264,21.2,20867,98507,0,20828,16014,0,0,43,30.00,16.50,18.00,340.4,walk_forward
324,14.230,46.764,21.4,20825,98198,0,20786,16016,0,0,43,30.00,16.50,18.00,341.5,walk_forward
325,14.276,48.265,20.7,20762,97767,0,20723,15994,0,0,43,30.00,16.50,18.00,342.6,walk_forward
326,14.325,47.666,21.0,20727,97514,0,20688,16006,0,0,43,30.00,16.50,18.00,343.8,walk_forward
327,14.372,56.848,17.6,20717,97485,0,20678,16038,0,0,43,30.00,16.50,18.00,344.9,walk_forward
328,14.429,47.123,21.2,20686,97205,0,20647,16045,0,0,43,30.00,16.50,18.00,346.3,walk_forward
329,14.476,46.579,21.5,20672,97038,0,20633,16060,0,0,43,30.00,16.50,18.00,347.4,walk_forward
330,14.523,56.816,17.6,20665,96887,0,20626,16081,0,0,43,30.00,16.50,18.00,348.6,walk_forward
331,14.580,59.953,16.7,20647,96766,0,20608,16100,0,0,43,30.00,16.50,18.00,349.9,walk_forward
332,14.640,53.398,18.7,20647,96605,0,20608,16124,0,0,43,30.00,16.50,18.00,351.4,walk_forward
333,14.693,45.982,21.7,20645,96461,0,20606,16149,0,0,43,30.00,16.50,18.00,352.6,walk_forward
334,14.739,55.276,18.1,20688,96528,0,20649,16197,0,0,43,30.00,16.50,18.00,353.7,walk_forward
335,14.794,54.876,18.2,20649,96320,0,20610,16180,0,0,43,30.00,16.50,18.00,355.1,walk_forward
336,14.849,44.364,22.5,20643,96148,0,20604,16176,0,0,43,30.00,16.50,18.00,356.4,walk_forward
337,14.894,43.763,22.9,20629,95945,0,20590,16161,0,0,43,30.00,16.50,18.00,357.4,walk_forward
338,14.937,43.851,22.8,20611,95719,0,20572,16148,0,0,43,30.00,16.50,18.00,358.5,walk_forward
339,14.981,44.095,22.7,20586,95447,0,20547,16132,0,0,43,30.00,16.50,18.00,359.6,walk_forward
340,15.025,54.219,18.4,20566,95321,0,20527,16119,0,0,43,30.00,16.50,18.00,360.6,walk_forward
341,15.080,45.401,22.0,20537,95037,0,20498,16116,0,0,43,30.00,16.50,18.00,361.9,walk_forward
342,15.125,43.136,23.2,20495,94708,0,20456,16093,0,0,43,30.00,16.50,18.00,363.0,walk_forward
343,15.168,43.467,23.0,20478,94475,0,20439,16078,0,0,43,30.00,16.50,18.00,364.0,walk_forward
344,15.212,43.706,22.9,20435,94124,0,20396,16040,0,0,43,30.00,16.50,18.00,365.1,walk_forward
345,15.255,55.682,18.0,20421,94033,0,20382,16047,0,0,43,30.00,16.50,18.00,366.1,walk_forward
346,15.311,50.938,19.6,20331,93451,0,20292,15984,0,0,43,30.00,16.50,18.00,367.5,walk_forward
347,15.362,44.681,22.4,20247,92881,0,20208,15918,0,0,43,30.00,16.50,18.00,368.7,walk_forward
348,15.407,42.932,23.3,20197,92467,0,20158,15869,0,0,43,30.00,16.50,18.00,369.8,walk_forward
349,15.450,42.665,23.4,20134,92021,0,20095,15816,0,0,43,30.00,16.50,18.00,370.8,walk_forward
350,15.492,49.865,20.1,20054,91573,0,20015,15748,0,0,43,30.00,16.50,18.00,371.8,walk_forward
351,15.542,40.997,24.4,19962,90951,0,19923,15668,0,0,43,30.00,16.50,18.00,373.0,walk_forward
352,15.583,40.836,24.5,19903,90524,0,19864,15615,0,0,43,30.00,16.50,18.00,374.0,walk_forward
353,15.624,41.725,24.0,19845,90115,0,19806,15558,0,0,43,30.00,16.50,18.00,375.0,walk_forward
354,15.666,44.788,22.3,19784,89689,0,19745,15493,0,0,43,30.00,16.50,18.00,376.0,walk_forward
355,15.711,59.311,16.9,19749,89483,0,19710,15452,0,0,43,30.00,16.50,18.00,377.1,walk_forward
356,15.770,50.678,19.7,19699,89049,0,19660,15395,0,0,43,30.00,16.50,18.00,378.5,walk_forward
357,15.821,50.886,19.7,19668,88747,0,19629,15358,0,0,43,30.00,16.50,18.00,379.7,walk_forward
358,15.872,47.846,20.9,19642,88477,0,19603,15327,0,0,43,30.00,16.50,18.00,380.9,walk_forward
359,15.919,47.064,21.2,19623,88341,0,19584,15303,0,0,43,30.00,16.50,18.00,382.1,walk_forward
360,15.966,42.411,23.6,19607,88125,0,19568,15280,0,0,43,30.00,16.50,18.00,383.2,walk_forward
361,16.009,38.362,26.1,19593,87966,0,19554,15264,0,0,43,30.00,16.50,18.00,384.2,walk_forward
362,16.047,40.043,25.0,19584,87829,0,19545,15250,0,0,43,30.00,16.50,18.00,385.1,walk_forward
363,16.087,39.795,25.1,19574,87705,0,19535,15241,0,0,43,30.00,16.50,18.00,386.1,walk_forward
364,16.127,46.665,21.4,19561,87641,0,19522,15226,0,0,43,30.00,16.50,18.00,387.1,walk_forward
365,16.174,38.944,25.7,19574,87592,0,19535,15227,0,0,43,30.00,16.50,18.00,388.2,walk_forward
366,16.213,37.904,26.4,19572,87506,0,19533,15221,0,0,43,30.00,16.50,18.00,389.1,walk_forward
367,16.251,38.417,26.0,19616,87631,0,19577,15257,0,0,43,30.00,16.50,18.00,390.0,walk_forward
368,16.289,39.516,25.3,19581,87381,0,19542,15222,0,0,43,30.00,16.50,18.00,390.9,walk_forward
369,16.329,51.409,19.5,19604,87507,0,19565,15235,0,0,43,30.00,16.50,18.00,391.9,walk_forward
370,16.380,38.954,25.7,19619,87480,0,19580,15247,0,0,43,30.00,16.50,18.00,393.1,walk_forward
371,16.419,38.703,25.8,19630,87455,0,19591,15256,0,0,43,30.00,16.50,18.00,394.1,walk_forward
372,16.458,38.880,25.7,19658,87527,0,19619,15282,0,0,43,30.00,16.50,18.00,395.0,walk_forward
373,16.497,48.298,20.7,19681,87570,0,19642,15302,0,0,43,30.00,16.50,18.00,395.9,walk_forward
374,16.545,59.403,16.8,19708,87707,0,19669,15325,0,0,43,30.00,16.50,18.00,397.1,walk_forward
375,16.604,39.601,25.3,19743,87792,0,19704,15363,0,0,43,30.00,16.50,18.00,398.5,walk_forward
376,16.644,77.324,12.9,19767,87864,0,19728,15390,0,0,43,30.00,16.50,18.00,399.5,walk_forward
377,16.721,49.672,20.1,19807,87929,0,19768,15427,0,0,43,30.00,16.50,18.00,401.3,walk_forward
378,16.771,49.945,20.0,19847,88149,0,19808,15472,0,0,43,30.00,16.50,18.00,402.5,walk_forward
379,16.821,39.526,25.3,19879,88233,0,19840,15503,0,0,43,30.00,16.50,18.00,403.7,walk_forward
380,16.860,40.029,25.0,19914,88359,0,19875,15537,0,0,43,30.00,16.50,18.00,404.7,walk_forward
381,16.901,39.931,25.0,19951,88507,0,19912,15573,0,0,43,30.00,16.50,18.00,405.6,walk_forward
382,16.940,39.796,25.1,19990,88632,0,19951,15605,0,0,43,30.00,16.50,18.00,406.6,walk_forward
383,16.980,60.407,16.6,20021,88805,0,19982,15636,0,0,43,30.00,16.50,18.00,407.5,walk_forward
384,17.041,49.845,20.1,20090,89096,0,20051,15702,0,0,43,30.00,16.50,18.00,409.0,walk_forward
385,17.091,39.575,25.3,20131,89253,0,20092,15743,0,0,43,30.00,16.50,18.00,410.2,walk_forward
386,17.130,38.653,25.9,20164,89394,0,20125,15776,0,0,43,30.00,16.50,18.00,411.1,walk_forward
387,17.169,37.878,26.4,20212,89624,0,20173,15823,0,0,43,30.00,16.50,18.00,412.1,walk_forward
388,17.207,46.601,21.5,20256,89846,0,20217,15866,0,0,43,30.00,16.50,18.00,413.0,walk_forward
389,17.253,39.167,25.5,20290,89983,0,20251,15900,0,0,43,30.00,16.50,18.00,414.1,walk_forward
390,17.292,45.006,22.2,20347,90241,0,20308,15957,0,0,43,30.00,16.50,18.00,415.0,walk_forward
391,17.337,40.729,24.6,20410,90532,0,20371,16020,0,0,43,30.00,16.50,18.00,416.1,walk_forward
392,17.378,39.034,25.6,20461,90771,0,20422,16070,0,0,43,30.00,16.50,18.00,417.1,walk_forward
393,17.417,48.632,20.6,20516,91040,0,20477,16125,0,0,43,30.00,16.50,18.00,418.0,walk_forward
394,17.466,39.165,25.5,20587,91401,0,20548,16196,0,0,43,30.00,16.50,18.00,419.2,walk_forward
395,17.505,45.346,22.1,20660,91758,0,20621,16267,0,0,43,30.00,16.50,18.00,420.1,walk_forward
396,17.550,46.969,21.3,20715,92034,0,20676,16323,0,0,43,30.00,16.50,18.00,421.2,walk_forward
397,17.597,39.757,25.2,20803,92471,0,20764,16411,0,0,43,30.00,16.50,18.00,422.3,walk_forward
398,17.637,54.475,18.4,20867,92791,0,20828,16475,0,0,43,30.00,16.50,18.00,423.3,walk_forward
399,17.692,52.236,19.1,20953,93236,0,20914,16561,0,0,43,30.00,16.50,18.00,424.6,walk_forward
400,17.744,51.418,19.4,21016,93560,0,20977,16624,0,0,43,30.00,16.50,18.00,425.9,walk_forward
401,17.795,45.410,22.0,21126,94112,0,21087,16733,0,0,43,30.00,16.50,18.00,427.1,walk_forward
402,17.841,62.198,16.1,21201,94496,0,21162,16808,0,0,43,30.00,16.50,18.00,428.2,walk_forward
403,17.903,48.673,20.5,21310,95053,0,21271,16917,0,0,43,30.00,16.50,18.00,429.7,walk_forward
404,17.952,50.983,19.6,21396,95482,0,21357,17005,0,0,43,30.00,16.50,18.00,430.8,walk_forward
405,18.003,50.096,20.0,21513,96074,0,21474,17123,0,0,43,30.00,16.50,18.00,432.1,walk_forward
406,18.053,59.266,16.9,21617,96618,0,21578,17227,0,0,43,30.00,16.50,18.00,433.3,walk_forward
407,18.112,42.549,23.5,21760,97382,0,21721,17365,0,0,43,30.00,16.50,18.00,434.7,walk_forward
408,18.155,42.165,23.7,21861,97962,0,21822,17469,0,0,43,30.00,16.50,18.00,435.7,walk_forward
409,18.197,43.229,23.1,21963,98550,0,21924,17571,0,0,43,30.00,16.50,18.00,436.7,walk_forward
410,18.240,44.891,22.3,22062,99133,0,22023,17671,0,0,43,30.00,16.50,18.00,437.8,walk_forward
411,18.285,51.748,19.3,22163,99784,0,22124,17774,0,0,43,30.00,16.50,18.00,438.8,walk_forward
412,18.337,53.158,18.8,22279,100470,0,22240,17891,0,0,43,30.00,16.50,18.00,440.1,walk_forward
413,18.390,50.468,19.8,22396,101162,0,22357,18010,0,0,43,30.00,16.50,18.00,441.4,walk_forward
414,18.440,49.352,20.3,22509,101815,0,22470,18121,0,0,43,30.00,16.50,18.00,442.6,walk_forward
415,18.490,52.045,19.2,22599,102436,0,22560,18214,0,0,43,30.00,16.50,18.00,443.8,walk_forward
416,18.542,45.807,21.8,22716,103132,0,22677,18334,0,0,43,30.00,16.50,18.00,445.0,walk_forward
417,18.588,43.879,22.8,22790,103562,0,22751,18405,0,0,43,30.00,16.50,18.00,446.1,walk_forward
418,18.631,45.067,22.2,22853,103964,0,22814,18471,0,0,43,30.00,16.50,18.00,447.2,walk_forward
419,18.677,43.847,22.8,22915,104342,0,22876,18535,0,0,43,30.00,16.50,18.00,448.2,walk_forward
420,18.720,53.232,18.8,22964,104753,0,22925,18585,0,0,43,30.00,16.50,18.00,449.3,walk_forward
421,18.774,45.905,21.8,23000,105039,0,22961,18622,0,0,43,30.00,16.50,18.00,450.6,walk_forward
422,18.820,43.998,22.7,23028,105273,0,22989,18657,0,0,43,30.00,16.50,18.00,451.7,walk_forward
423,18.864,43.278,23.1,23032,105374,0,22993,18670,0,0,43,30.00,16.50,18.00,452.7,walk_forward
424,18.907,44.693,22.4,23028,105426,0,22989,18669,0,0,43,30.00,16.50,18.00,453.8,walk_forward
425,18.952,51.827,19.3,23021,105555,0,22982,18664,0,0,43,30.00,16.50,18.00,454.8,walk_forward
426,19.003,43.828,22.8,22978,105438,0,22939,18638,0,0,43,30.00,16.50,18.00,456.1,walk_forward
427,19.047,42.715,23.4,22910,105173,0,22871,18589,0,0,43,30.00,16.50,18.00,457.1,walk_forward
428,19.090,43.730,22.9,22850,104967,0,22811,18548,0,0,43,30.00,16.50,18.00,458.2,walk_forward
429,19.134,50.655,19.7,22789,104746,0,22750,18502,0,0,43,30.00,16.50,18.00,459.2,walk_forward
430,19.184,61.241,16.3,22719,104612,0,22680,18453,0,0,43,30.00,16.50,18.00,460.4,walk_forward
431,19.246,43.382,23.1,22635,104313,0,22596,18391,0,0,43,30.00,16.50,18.00,461.9,walk_forward
432,19.289,42.722,23.4,22584,104141,0,22545,18357,0,0,43,30.00,16.50,18.00,462.9,walk_forward
433,19.332,45.625,21.9,22511,103843,0,22472,18300,0,0,43,30.00,16.50,18.00,464.0,walk_forward
434,19.377,41.872,23.9,22462,103669,0,22423,18268,0,0,43,30.00,16.50,18.00,465.1,walk_forward
435,19.419,51.693,19.3,22413,103632,0,22374,18235,0,0,43,30.00,16.50,18.00,466.1,walk_forward
436,19.471,41.804,23.9,22393,103632,0,22354,18231,0,0,43,30.00,16.50,18.00,467.3,walk_forward
437,19.513,42.882,23.3,22381,103630,0,22342,18229,0,0,43,30.00,16.50,18.00,468.3,walk_forward
438,19.556,54.361,18.4,22389,103724,0,22350,18240,0,0,43,30.00,16.50,18.00,469.3,walk_forward
439,19.610,41.898,23.9,22398,103836,0,22359,18259,0,0,43,30.00,16.50,18.00,470.6,walk_forward
440,19.652,50.969,19.6,22430,104166,0,22391,18293,0,0,43,30.00,16.50,18.00,471.6,walk_forward
441,19.703,41.516,24.1,22484,104501,0,22445,18352,0,0,43,30.00,16.50,18.00,472.9,walk_forward
442,19.744,44.224,22.6,22543,104863,0,22504,18424,0,0,43,30.00,16.50,18.00,473.9,walk_forward
443,19.789,43.244,23.1,22598,105192,0,22559,18486,0,0,43,30.00,16.50,18.00,474.9,walk_forward
444,19.832,49.034,20.4,22688,105657,0,22649,18578,0,0,43,30.00,16.50,18.00,476.0,walk_forward
445,19.881,63.884,15.7,22796,106388,0,22757,18688,0,0,43,30.00,16.50,18.00,477.1,walk_forward
446,19.945,58.674,17.0,22940,107146,0,22901,18833,0,0,43,30.00,16.50,18.00,478.7,walk_forward
447,20.004,57.646,17.3,23059,107760,0,23020,18942,0,0,43,30.00,16.50,18.00,480.1,walk_forward
448,20.061,58.209,17.2,23147,108216,0,23108,19031,0,0,43,30.00,16.50,18.00,481.5,walk_forward
449,20.119,54.641,18.3,23214,108736,0,23175,19100,0,0,43,30.00,16.50,18.00,482.9,walk_forward
450,20.174,49.608,20.2,23250,108916,0,23211,19134,0,0,43,30.00,16.50,18.00,484.2,walk_forward
451,20.224,43.987,22.7,23266,108991,0,23227,19148,0,0,43,30.00,16.50,18.00,485.4,walk_forward
452,20.268,44.576,22.4,23319,109236,0,23280,19195,0,0,43,30.00,16.50,18.00,486.4,walk_forward
453,20.312,43.210,23.1,23302,109150,0,23263,19180,0,0,43,30.00,16.50,18.00,487.5,walk_forward
454,20.356,56.716,17.6,23313,109383,0,23274,19192,0,0,43,30.00,16.50,18.00,488.5,walk_forward
455,20.412,45.000,22.2,23340,109503,0,23301,19219,0,0,43,30.00,16.50,18.00,489.9,walk_forward
456,20.457,57.126,17.5,23355,109576,0,23316,19235,0,0,43,30.00,16.50,18.00,491.0,walk_forward
457,20.514,57.117,17.5,23397,109789,0,23358,19275,0,0,43,30.00,16.50,18.00,492.3,walk_forward
458,20.572,54.655,18.3,23451,110254,0,23412,19326,0,0,43,30.00,16.50,18.00,493.7,walk_forward
459,20.626,49.055,20.4,23546,110743,0,23507,19420,0,0,43,30.00,16.50,18.00,495.0,walk_forward
460,20.675,51.007,19.6,23714,111608,0,23675,19592,0,0,43,30.00,16.50,18.00,496.2,walk_forward
461,20.726,44.846,22.3,23873,112388,0,23834,19746,0,0,43,30.00,16.50,18.00,497.4,walk_forward
462,20.771,45.131,22.2,24010,113060,0,23971,19880,0,0,43,30.00,16.50,18.00,498.5,walk_forward
463,20.816,54.994,18.2,24144,113914,0,24105,20010,0,0,43,30.00,16.50,18.00,499.6,walk_forward
464,20.871,47.479,21.1,24302,114692,0,24263,20165,0,0,43,30.00,16.50,18.00,500.9,walk_forward
465,20.919,57.246,17.5,24449,115401,0,24410,20304,0,0,43,30.00,16.50,18.00,502.0,walk_forward
466,20.976,55.758,17.9,24596,116115,0,24557,20444,0,0,43,30.00,16.50,18.00,503.4,walk_forward
467,21.032,56.828,17.6,24738,116999,0,24699,20581,0,0,43,30.00,16.50,18.00,504.8,walk_forward
468,21.089,54.847,18.2,24912,117862,0,24873,20754,0,0,43,30.00,16.50,18.00,506.1,walk_forward
469,21.143,54.134,18.5,25127,118927,0,25088,20966,0,0,43,30.00,16.50,18.00,507.4,walk_forward
470,21.198,61.521,16.3,25324,119889,0,25285,21158,0,0,43,30.00,16.50,18.00,508.7,walk_forward
471,21.259,60.523,16.5,25538,121147,0,25499,21363,0,0,43,30.00,16.50,18.00,510.2,walk_forward
472,21.320,52.492,19.1,25731,122131,0,25692,21551,0,0,43,30.00,16.50,18.00,511.7,walk_forward
473,21.372,52.102,19.2,25914,123055,0,25875,21729,0,0,43,30.00,16.50,18.00,512.9,walk_forward
474,21.424,54.400,18.4,26083,123935,0,26044,21892,0,0,43,30.00,16.50,18.00,514.2,walk_forward
475,21.479,69.185,14.5,26283,125157,0,26244,22093,0,0,43,30.00,16.50,18.00,515.5,walk_forward
476,21.548,55.896,17.9,26496,126236,0,26457,22308,0,0,43,30.00,16.50,18.00,517.1,walk_forward
477,21.604,56.495,17.7,26671,127105,0,26632,22478,0,0,43,30.00,16.50,18.00,518.5,walk_forward
478,21.660,60.265,16.6,26798,127737,0,26759,22602,0,0,43,30.00,16.50,18.00,519.8,walk_forward
479,21.721,66.062,15.1,26930,128562,0,26891,22731,0,0,43,30.00,16.50,18.00,521.3,walk_forward
480,21.787,63.217,15.8,27072,129269,0,27033,22868,0,0,43,30.00,16.50,18.00,522.9,walk_forward
481,21.850,79.086,12.6,27217,130002,0,27178,23015,0,0,43,30.00,16.50,18.00,524.4,walk_forward
482,21.929,115.953,8.6,27399,131081,0,27360,23195,0,0,43,30.00,16.50,18.00,526.3,walk_forward
483,22.045,65.111,15.4,27687,132482,0,27648,23483,0,0,43,30.00,16.50,18.00,529.1,walk_forward
484,22.110,70.573,14.2,27811,133075,0,27772,23607,0,0,43,30.00,16.50,18.00,530.6,walk_forward
485,22.181,73.531,13.6,27911,133677,0,27872,23707,0,0,43,30.00,16.50,18.00,532.3,walk_forward
486,22.254,75.507,13.2,28034,134217,0,27995,23830,0,0,43,30.00,16.50,18.00,534.1,walk_forward
487,22.330,77.491,12.9,28108,134605,0,28069,23904,0,0,43,30.00,16.50,18.00,535.9,walk_forward
488,22.407,81.882,12.2,28212,135350,0,28173,24002,0,0,43,30.00,16.50,18.00,537.8,walk_forward
489,22.489,69.780,14.3,28318,135944,0,28279,24094,0,0,43,30.00,16.50,18.00,539.7,walk_forward
490,22.559,72.360,13.8,28375,136313,0,28336,24142,0,0,43,30.00,16.50,18.00,541.4,walk_forward
491,22.631,78.790,12.7,28419,136788,0,28380,24164,0,0,43,30.00,16.50,18.00,543.1,walk_forward
492,22.710,83.577,12.0,28447,136983,0,28408,24178,0,0,43,30.00,16.50,18.00,545.0,walk_forward
493,22.794,74.224,13.5,28469,137165,0,28430,24197,0,0,43,30.00,16.50,18.00,547.0,walk_forward
494,22.868,75.064,13.3,28470,137437,0,28431,24192,0,0,43,30.00,16.50,18.00,548.8,walk_forward
495,22.943,64.146,15.6,28500,137628,0,28461,24194,0,0,43,30.00,16.50,18.00,550.6,walk_forward
