frame,t,ms,fps,draws,uniforms,lookups,vao,tex,dcTerrain,dcObjects,dcHUD,camx,camy,camz,yaw,phase
134,8.156,44.749,22.3,27720,99996,0,27681,13935,27237,376,43,-0.30,23.33,3.19,9.6,spin_360
135,8.201,36.789,27.2,27720,100006,0,27681,13953,27237,376,43,-0.28,23.33,3.09,11.2,spin_360
136,8.238,32.631,30.6,27713,100006,0,27674,13972,27230,376,43,-0.26,23.33,2.98,13.2,spin_360
137,8.270,32.556,30.7,24650,93805,0,24611,13961,24167,376,43,-0.24,23.33,2.88,14.9,spin_360
138,8.303,29.743,33.6,24643,93772,0,24604,13977,24160,376,43,-0.21,23.33,2.80,16.4,spin_360
139,8.333,29.416,34.0,24622,93648,0,24583,13970,24139,376,43,-0.19,23.33,2.71,17.8,spin_360
140,8.362,29.748,33.6,24963,94253,0,24924,13958,24480,376,43,-0.16,23.33,2.64,19.2,spin_360
141,8.392,30.236,33.1,24924,94053,0,24885,13935,24441,376,43,-0.14,23.33,2.57,20.5,spin_360
142,8.422,42.731,23.4,24883,93847,0,24844,13904,24400,376,43,-0.11,23.33,2.49,21.8,spin_360
143,8.465,30.777,32.5,24870,93789,0,24831,13907,24387,376,43,-0.08,23.33,2.42,23.2,spin_360
144,8.496,30.584,32.7,24823,93550,0,24784,13873,24340,376,43,-0.03,23.33,2.31,25.1,spin_360
145,8.526,27.466,36.4,24769,93273,0,24730,13818,24286,376,43,0.01,23.33,2.24,26.5,spin_360
146,8.554,36.794,27.2,24757,93222,0,24718,13806,24274,376,43,0.04,23.33,2.17,27.9,spin_360
147,8.591,42.888,23.3,24721,93049,0,24682,13771,24238,376,43,0.08,23.33,2.10,29.1,spin_360
148,8.633,27.570,36.3,24722,93041,0,24683,13777,24239,376,43,0.13,23.33,2.02,30.8,spin_360
149,8.661,32.108,31.1,24678,92817,0,24639,13732,24195,376,43,0.19,23.33,1.92,32.7,spin_360
150,8.693,32.611,30.7,24648,92673,0,24609,13705,24165,376,43,0.23,23.33,1.86,34.0,spin_360
151,8.726,29.985,33.4,24623,92559,0,24584,13701,24140,376,43,0.28,23.33,1.79,35.4,spin_360
152,8.756,26.516,37.7,24570,92324,0,24531,13684,24087,376,43,0.33,23.33,1.72,36.9,spin_360
153,8.782,33.705,29.7,24526,92128,0,24487,13670,24043,376,43,0.37,23.33,1.66,38.2,spin_360
154,8.816,42.009,23.8,24498,92002,0,24459,13665,24015,376,43,0.42,23.33,1.60,39.4,spin_360
